TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-05 08:06:58,1767600418740,www.soulprintengine.ai/dashboard/chat,POST,,200,whltw-1767600418740-eb07e4e0821e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,294,iad1,266,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3W6M9Q8J57MEM3XENJFS,BVxfDWO0XvY6,1
2026-01-05 08:06:57,1767600417621,www.soulprintengine.ai/questionnaire/new,GET,_rsc=onv2t,200,mtqrt-1767600417621-497d81cfb1e7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,241,iad1,139,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3TV002KJC6NFG6XFX5NJ,dca8Al1KIvAU,1
2026-01-05 08:06:57,1767600417621,www.soulprintengine.ai/questionnaire/new,GET,_rsc=onv2t,200,mtqrt-1767600417621-497d81cfb1e7,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,static,/questionnaire/new.segments/questionnaire/new.segment,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,425,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-05 08:06:57,1767600417621,www.soulprintengine.ai/questionnaire/new,GET,_rsc=uriwz,200,mmr4f-1767600417621-5dd13b0d0c26,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,259,iad1,136,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3TTY5WFXZMSMHSVRPEB2,khUtKbEgxn4x,1
2026-01-05 08:06:57,1767600417621,www.soulprintengine.ai/questionnaire/new,GET,_rsc=uriwz,200,mmr4f-1767600417621-5dd13b0d0c26,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,static,/questionnaire/new.segments/questionnaire/new/__PAGE__.segment,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,381,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-05 08:06:57,1767600417326,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1eu3n,200,tcs24-1767600417326-e165b5eba55e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,244,iad1,100,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4RK5TVR0G14EFWEDDA,dca8Al1KIvAU,2
2026-01-05 08:06:57,1767600417326,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1eu3n,200,tcs24-1767600417326-e165b5eba55e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,static,/questionnaire/new.segments/questionnaire.segment,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,380,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-05 08:06:57,1767600417326,www.soulprintengine.ai/dashboard/chat,POST,,200,8rq58-1767600417326-59582601577f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,670,iad1,274,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3TTGVG0GQ9FTN49CM2JV,BVxfDWO0XvY6,1
2026-01-05 08:06:57,1767600417326,www.soulprintengine.ai/dashboard/chat,POST,,200,8rq58-1767600417326-59582601577f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,260,iad1,91,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4PS1V869QB0VYKZQGA,khUtKbEgxn4x,3
2026-01-05 08:06:57,1767600417265,www.soulprintengine.ai/dashboard/bot,GET,_rsc=hb77t,200,mtqrt-1767600417265-dc5f230fc95d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/bot.rsc,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,16,iad1,254,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3TQRJ52T9W4KZ9TA888Q,BVxfDWO0XvY6,1
2026-01-05 08:06:57,1767600417265,www.soulprintengine.ai/dashboard/bot,GET,_rsc=hb77t,200,mtqrt-1767600417265-dc5f230fc95d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,238,iad1,90,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4PS1V869QB0VYKZQGA,khUtKbEgxn4x,3
2026-01-05 08:06:57,1767600417086,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1rmgn,200,mb2l9-1767600417086-97269b23a64f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,242,iad1,90,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4PS1V869QB0VYKZQGA,khUtKbEgxn4x,3
2026-01-05 08:06:57,1767600417086,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1rmgn,200,mb2l9-1767600417086-97269b23a64f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,static,/questionnaire/new.segments/_head.segment,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-05 08:06:57,1767600417085,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1h3a7,200,mmr4f-1767600417085-7c4a0896e187,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,245,iad1,100,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4RK5TVR0G14EFWEDDA,dca8Al1KIvAU,2
2026-01-05 08:06:57,1767600417085,www.soulprintengine.ai/questionnaire/new,GET,_rsc=1h3a7,200,mmr4f-1767600417085-7c4a0896e187,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,PRERENDER,static,/questionnaire/new.segments/_index.segment,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,452,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-05 08:06:56,1767600416910,www.soulprintengine.ai/dashboard/chat,GET,_rsc=hb77t,200,tb2pb-1767600416910-69fe40bae535,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/chat.rsc,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,6,iad1,294,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T52GF6B7VYR9D4JV4W6,mL2KIbjLdUgY,2
2026-01-05 08:06:56,1767600416910,www.soulprintengine.ai/dashboard/chat,GET,_rsc=hb77t,200,tb2pb-1767600416910-69fe40bae535,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,235,iad1,139,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4RK5TVR0G14EFWEDDA,dca8Al1KIvAU,2
2026-01-05 08:06:56,1767600416907,www.soulprintengine.ai/dashboard/profile,GET,_rsc=hb77t,200,mtqrt-1767600416907-9ba22cd96d0a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/profile.rsc,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,49,iad1,254,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3TD7J1QJFBSHM5Z33CF0,BVxfDWO0XvY6,1
2026-01-05 08:06:56,1767600416907,www.soulprintengine.ai/dashboard/profile,GET,_rsc=hb77t,200,mtqrt-1767600416907-9ba22cd96d0a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,245,iad1,136,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4PS1V869QB0VYKZQGA,khUtKbEgxn4x,2
2026-01-05 08:06:56,1767600416627,www.soulprintengine.ai/dashboard/settings,GET,_rsc=hb77t,200,mmr4f-1767600416627-c0b6adc734ca,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,254,iad1,99,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3SRKVKJVPX4YFXGSTBTG,dca8Al1KIvAU,2
2026-01-05 08:06:56,1767600416627,www.soulprintengine.ai/dashboard/settings,GET,_rsc=hb77t,200,mmr4f-1767600416627-c0b6adc734ca,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/settings.rsc,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,11,iad1,292,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T4E53YA1ZDPKZ9QMH61,mL2KIbjLdUgY,1
2026-01-05 08:06:56,1767600416510,www.soulprintengine.ai/questionnaire/new,GET,_rsc=j0a4x,304,mtqrt-1767600416510-bb4eca6e513c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,HIT,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,263,iad1,139,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3SRKVKJVPX4YFXGSTBTG,dca8Al1KIvAU,2
2026-01-05 08:06:56,1767600416510,www.soulprintengine.ai/questionnaire/new,GET,_rsc=j0a4x,304,mtqrt-1767600416510-bb4eca6e513c,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,HIT,static,/questionnaire/new.segments/_tree.segment,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,303,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-05 08:06:56,1767600416506,www.soulprintengine.ai/dashboard/chat,GET,_rsc=j0a4x,200,tb2pb-1767600416506-f6c3b89a1045,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,266,iad1,108,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3QY6RZ0TP1CZFCRCKA4R,khUtKbEgxn4x,3
2026-01-05 08:06:56,1767600416506,www.soulprintengine.ai/dashboard/chat,GET,_rsc=j0a4x,200,tb2pb-1767600416506-f6c3b89a1045,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/chat.rsc,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,10,iad1,291,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T16RH25TMPEV9CVWH25,mL2KIbjLdUgY,1
2026-01-05 08:06:56,1767600416458,www.soulprintengine.ai/dashboard/chat,POST,,200,tcs24-1767600416458-b18c1a3d8274,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,289,iad1,294,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3T52GF6B7VYR9D4JV4W6,mL2KIbjLdUgY,2
2026-01-05 08:06:56,1767600416458,www.soulprintengine.ai/dashboard/chat,POST,,200,tcs24-1767600416458-b18c1a3d8274,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,434,iad1,108,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3QY6RZ0TP1CZFCRCKA4R,khUtKbEgxn4x,3
2026-01-05 08:06:56,1767600416262,www.soulprintengine.ai/dashboard/profile,GET,_rsc=j0a4x,200,mmr4f-1767600416262-3c5d6a754568,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,245,iad1,110,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3QXQE4633KTAFTCV65KH,dca8Al1KIvAU,2
2026-01-05 08:06:56,1767600416262,www.soulprintengine.ai/dashboard/profile,GET,_rsc=j0a4x,200,mmr4f-1767600416262-3c5d6a754568,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",,production,main,MISS,serverless,/dashboard/profile.rsc,www.soulprintengine.ai,soulprint-landing-27ykqnmkm-a55ets-projects.vercel.app,dpl_BEtz8enaTwrCqXXtV7P1kJe1ngTs,11,iad1,290,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KE6K3SRTY9JQ76A44P6S0CGA,mL2KIbjLdUgY,1
