TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-19 01:51:42,1768787502917,www.soulprintengine.ai/api/waitlist,POST,,500,4vm6j-1768787502449-aa253f3dd3cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,serverless,/api/waitlist,www.soulprintengine.ai,www.soulprintengine.ai,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,,,,,"Streak API response: {
  status: 400,
  statusText: 'Bad Request',
  body: '{\n  ""success"": false,\n  ""error"": ""Invalid API path specified""\n}'
}",prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-19 01:51:42,1768787502918,www.soulprintengine.ai/api/waitlist,POST,,500,4vm6j-1768787502449-aa253f3dd3cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,MISS,serverless,/api/waitlist,www.soulprintengine.ai,www.soulprintengine.ai,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,,,,,"Streak API error: {
  status: 400,
  response: '{\n  ""success"": false,\n  ""error"": ""Invalid API path specified""\n}'
}",prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-19 01:51:42,1768787502449,www.soulprintengine.ai/api/waitlist,POST,,500,4vm6j-1768787502449-aa253f3dd3cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/api/waitlist,www.soulprintengine.ai,www.soulprintengine.ai,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,529,iad1,269,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9Z6SDF5ZGHS426CRHCTZDN,VeXSXnBoA56C,1
2026-01-19 01:51:28,1768787488536,www.soulprintengine.ai/,GET,_rsc=nn07o,200,68r2b-1768787488536-a7c9a44993cb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,10,iad1,123,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9Z6BS3740CPQTVF2CKWJ88,UEwICxd7kGhm,1
2026-01-19 01:51:28,1768787488536,www.soulprintengine.ai/,GET,_rsc=nn07o,200,68r2b-1768787488536-a7c9a44993cb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/index.segments/_index.segment,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,148,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-19 01:51:28,1768787488535,www.soulprintengine.ai/,GET,_rsc=ivliq,200,txrtz-1768787488535-54c014d27e4b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,10,iad1,123,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9Z6BS3740CPQTVF1VF4RBG,UEwICxd7kGhm,1
2026-01-19 01:51:28,1768787488535,www.soulprintengine.ai/,GET,_rsc=ivliq,200,txrtz-1768787488535-54c014d27e4b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/index.segments/__PAGE__.segment,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-19 01:51:28,1768787488534,www.soulprintengine.ai/,GET,_rsc=1pn8p,200,jxp7k-1768787488534-25d8cb6f14ec,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,10,iad1,123,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9Z6BS1WSHVEMHBT1Q57CKT,UEwICxd7kGhm,1
2026-01-19 01:51:28,1768787488534,www.soulprintengine.ai/,GET,_rsc=1pn8p,200,jxp7k-1768787488534-25d8cb6f14ec,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/index.segments/_head.segment,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-19 01:51:28,1768787488346,www.soulprintengine.ai/,GET,_rsc=1r34m,200,jxp7k-1768787488346-d5f13db2fc48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,middleware,www.soulprintengine.ai,soulprint-landing-kq37sml1k-a55ets-projects.vercel.app,dpl_B452GwZBjuaXhwBTgaPxhFDhqkYr,26,iad1,123,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KF9Z6BK4DZ6G1MCWKFV83853,UEwICxd7kGhm,1
